ensembl_id	ensembl	log2FC	hgnc_symbol
ENSG00000297832	ENSG00000297832.1	-2.14878264494586	ENSG00000297832
ENSG00000298003	ENSG00000298003.1	-5.63738040450174	ENSG00000298003
ENSG00000298004	ENSG00000298004.1	-2.94832508950373	ENSG00000298004
ENSG00000298081	ENSG00000298081.1	-4.96692651274739	ENSG00000298081
ENSG00000298100	ENSG00000298100.1	-4.80288621230172	ENSG00000298100
ENSG00000298107	ENSG00000298107.1	-2.12902962247962	ENSG00000298107
ENSG00000298117	ENSG00000298117.1	-3.03560063963452	ENSG00000298117
ENSG00000298170	ENSG00000298170.1	-3.93061864787237	ENSG00000298170
ENSG00000298172	ENSG00000298172.1	-2.52023513084217	ENSG00000298172
ENSG00000298189	ENSG00000298189.1	-2.02710246087141	ENSG00000298189
ENSG00000298211	ENSG00000298211.1	-5.82834372328306	ENSG00000298211
ENSG00000298235	ENSG00000298235.1	-4.83266270295058	ENSG00000298235
ENSG00000298240	ENSG00000298240.1	-3.56817967324165	ENSG00000298240
ENSG00000298300	ENSG00000298300.1	-1.8304484730199	ENSG00000298300
ENSG00000298309	ENSG00000298309.1	-4.3093664078597	ENSG00000298309
ENSG00000298325	ENSG00000298325.1	-6.22526593309196	ENSG00000298325
ENSG00000298373	ENSG00000298373.1	-5.74739222103603	ENSG00000298373
ENSG00000298413	ENSG00000298413.1	-2.63646826390896	ENSG00000298413
ENSG00000298462	ENSG00000298462.1	-1.86528116403448	ENSG00000298462
ENSG00000298484	ENSG00000298484.1	-2.40552303634149	ENSG00000298484
ENSG00000298567	ENSG00000298567.1	-5.89907746375722	ENSG00000298567
ENSG00000298622	ENSG00000298622.1	-2.28519224556456	ENSG00000298622
ENSG00000298627	ENSG00000298627.1	-4.8793136502711	ENSG00000298627
ENSG00000298642	ENSG00000298642.1	-2.01739927115439	ENSG00000298642
ENSG00000298662	ENSG00000298662.1	-2.47617170228377	ENSG00000298662
ENSG00000298750	ENSG00000298750.1	-4.02743981235174	ENSG00000298750
ENSG00000298754	ENSG00000298754.1	-3.39969537098114	ENSG00000298754
ENSG00000298763	ENSG00000298763.1	-7.15541211163308	ENSG00000298763
ENSG00000298768	ENSG00000298768.1	-1.515827037876	ENSG00000298768
ENSG00000298784	ENSG00000298784.1	-1.53126861262521	ENSG00000298784
ENSG00000298859	ENSG00000298859.1	-4.75155831500433	ENSG00000298859
ENSG00000298934	ENSG00000298934.1	-2.78264798073912	ENSG00000298934
ENSG00000299040	ENSG00000299040.1	-5.86206036270305	ENSG00000299040
ENSG00000299041	ENSG00000299041.1	-3.66305227727241	ENSG00000299041
ENSG00000299123	ENSG00000299123.1	-2.96461181867073	ENSG00000299123
ENSG00000299217	ENSG00000299217.1	-4.7801292811794	ENSG00000299217
ENSG00000299233	ENSG00000299233.1	-3.47865872020871	ENSG00000299233
ENSG00000299253	ENSG00000299253.1	-4.55636153848031	ENSG00000299253
ENSG00000299316	ENSG00000299316.1	-5.18235976311201	ENSG00000299316
ENSG00000299344	ENSG00000299344.1	-5.17605113541489	ENSG00000299344
ENSG00000299405	ENSG00000299405.1	-2.30631661237794	ENSG00000299405
ENSG00000299418	ENSG00000299418.1	-3.96494122343718	ENSG00000299418
ENSG00000299459	ENSG00000299459.1	-2.21108882960984	ENSG00000299459
ENSG00000299510	ENSG00000299510.1	-2.78939074377305	ENSG00000299510
ENSG00000299582	ENSG00000299582.1	-1.59644809665424	ENSG00000299582
ENSG00000299584	ENSG00000299584.1	-4.72166135769104	ENSG00000299584
ENSG00000299654	ENSG00000299654.1	-1.11679343711118	ENSG00000299654
ENSG00000299660	ENSG00000299660.1	-3.52860937845764	ENSG00000299660
ENSG00000299670	ENSG00000299670.1	-5.3892652568124	ENSG00000299670
ENSG00000299888	ENSG00000299888.1	-5.55611481951254	ENSG00000299888
ENSG00000299894	ENSG00000299894.1	-3.43696396923421	ENSG00000299894
ENSG00000299905	ENSG00000299905.1	-2.5300263852135	ENSG00000299905
ENSG00000299911	ENSG00000299911.1	-5.61496892513233	ENSG00000299911
ENSG00000299931	ENSG00000299931.1	-5.72766633878254	ENSG00000299931
ENSG00000299996	ENSG00000299996.1	-3.75886188183112	ENSG00000299996
ENSG00000300040	ENSG00000300040.1	-3.58843744180956	ENSG00000300040
ENSG00000300057	ENSG00000300057.1	-5.76618715309854	ENSG00000300057
ENSG00000300133	ENSG00000300133.1	-1.14744684086279	ENSG00000300133
ENSG00000300154	ENSG00000300154.1	-1.64887519198958	ENSG00000300154
ENSG00000300233	ENSG00000300233.1	-2.67965633445643	ENSG00000300233
ENSG00000300250	ENSG00000300250.1	-4.72644454807434	ENSG00000300250
ENSG00000300254	ENSG00000300254.1	-3.20802916811499	ENSG00000300254
ENSG00000300340	ENSG00000300340.1	-3.83103542987108	ENSG00000300340
ENSG00000300349	ENSG00000300349.1	-1.82632032712088	ENSG00000300349
ENSG00000300424	ENSG00000300424.1	-1.78292084657214	ENSG00000300424
ENSG00000300446	ENSG00000300446.1	-2.7222982636669	ENSG00000300446
ENSG00000300465	ENSG00000300465.1	-1.71322144381816	ENSG00000300465
ENSG00000300479	ENSG00000300479.1	-4.99476174264648	ENSG00000300479
ENSG00000300489	ENSG00000300489.1	-5.72296113676516	ENSG00000300489
ENSG00000300552	ENSG00000300552.1	-5.05500232938557	ENSG00000300552
ENSG00000300561	ENSG00000300561.1	-5.19817855592721	ENSG00000300561
ENSG00000300585	ENSG00000300585.1	-1.98611951357652	ENSG00000300585
ENSG00000300621	ENSG00000300621.1	-1.54411526855711	ENSG00000300621
ENSG00000300692	ENSG00000300692.1	-2.3013773891388	ENSG00000300692
ENSG00000300695	ENSG00000300695.1	-2.28029675615325	ENSG00000300695
ENSG00000300698	ENSG00000300698.1	-2.74025806247314	ENSG00000300698
ENSG00000300712	ENSG00000300712.1	-4.00647225269196	ENSG00000300712
ENSG00000300744	ENSG00000300744.1	-3.61034519045071	ENSG00000300744
ENSG00000300750	ENSG00000300750.1	-7.07592361414337	ENSG00000300750
ENSG00000300813	ENSG00000300813.1	-1.49257584067832	ENSG00000300813
ENSG00000300814	ENSG00000300814.1	-3.84795199639523	ENSG00000300814
ENSG00000300820	ENSG00000300820.1	-3.4888656637092	ENSG00000300820
ENSG00000300864	ENSG00000300864.1	-1.55344256101981	ENSG00000300864
ENSG00000300883	ENSG00000300883.1	-2.06972184519994	ENSG00000300883
ENSG00000300906	ENSG00000300906.1	-3.17085435973412	ENSG00000300906
ENSG00000300928	ENSG00000300928.1	-2.18007354927984	ENSG00000300928
ENSG00000300972	ENSG00000300972.1	-2.76462608042455	ENSG00000300972
ENSG00000301004	ENSG00000301004.1	-4.05661204729784	ENSG00000301004
ENSG00000301053	ENSG00000301053.1	-3.39005449980087	ENSG00000301053
ENSG00000301077	ENSG00000301077.1	-3.5634411643047	ENSG00000301077
ENSG00000301082	ENSG00000301082.1	-1.48465968291727	ENSG00000301082
ENSG00000301100	ENSG00000301100.1	-2.41607899259965	ENSG00000301100
ENSG00000301132	ENSG00000301132.1	-5.8848966460584	ENSG00000301132
ENSG00000301134	ENSG00000301134.1	-4.44362225896241	ENSG00000301134
ENSG00000301189	ENSG00000301189.1	-4.01680425999036	ENSG00000301189
ENSG00000301200	ENSG00000301200.1	-2.40798540501317	ENSG00000301200
ENSG00000301290	ENSG00000301290.1	-4.57728335117827	ENSG00000301290
ENSG00000301294	ENSG00000301294.1	-1.4152347162481	ENSG00000301294
ENSG00000301316	ENSG00000301316.1	-3.45760178782153	ENSG00000301316
ENSG00000301434	ENSG00000301434.1	-1.37187626543116	ENSG00000301434
ENSG00000301439	ENSG00000301439.1	-1.67053118158589	ENSG00000301439
ENSG00000301497	ENSG00000301497.1	-1.33931059235115	ENSG00000301497
ENSG00000301501	ENSG00000301501.1	-2.01654024879304	ENSG00000301501
ENSG00000301508	ENSG00000301508.1	-2.61171220560362	ENSG00000301508
ENSG00000301611	ENSG00000301611.1	-1.69471535768304	ENSG00000301611
ENSG00000301669	ENSG00000301669.1	-2.63540441985735	ENSG00000301669
ENSG00000301717	ENSG00000301717.1	-2.11443571984014	ENSG00000301717
ENSG00000301754	ENSG00000301754.1	-1.83111166167252	ENSG00000301754
ENSG00000301802	ENSG00000301802.1	-4.38350215743518	ENSG00000301802
ENSG00000301804	ENSG00000301804.1	-3.05222999482941	ENSG00000301804
ENSG00000301878	ENSG00000301878.1	-1.345762116638	ENSG00000301878
ENSG00000301884	ENSG00000301884.1	-1.84632367241325	ENSG00000301884
ENSG00000301930	ENSG00000301930.1	-2.45207400943882	ENSG00000301930
ENSG00000301936	ENSG00000301936.1	-5.42876597722217	ENSG00000301936
ENSG00000302015	ENSG00000302015.1	-4.90113832915225	ENSG00000302015
ENSG00000302063	ENSG00000302063.1	-2.41223976450685	ENSG00000302063
ENSG00000302088	ENSG00000302088.1	-3.48048183045637	ENSG00000302088
ENSG00000302104	ENSG00000302104.1	-2.57569477392751	ENSG00000302104
ENSG00000302114	ENSG00000302114.1	-5.42382952103369	ENSG00000302114
ENSG00000302134	ENSG00000302134.1	-2.36714898355793	ENSG00000302134
ENSG00000302141	ENSG00000302141.1	-3.29400210214516	ENSG00000302141
ENSG00000302186	ENSG00000302186.1	-1.69170181258764	ENSG00000302186
ENSG00000302215	ENSG00000302215.1	-3.70388040249396	ENSG00000302215
ENSG00000302230	ENSG00000302230.1	-7.58833730597313	ENSG00000302230
ENSG00000302272	ENSG00000302272.1	-6.21654863274076	ENSG00000302272
ENSG00000302287	ENSG00000302287.1	-5.0993948936618	ENSG00000302287
ENSG00000302344	ENSG00000302344.1	-3.03910265987566	ENSG00000302344
ENSG00000302391	ENSG00000302391.1	-2.38547659542792	ENSG00000302391
ENSG00000302457	ENSG00000302457.1	-1.74269744033607	ENSG00000302457
ENSG00000302495	ENSG00000302495.1	-4.19131468361864	ENSG00000302495
ENSG00000302588	ENSG00000302588.1	-2.45287807730052	ENSG00000302588
ENSG00000302589	ENSG00000302589.1	-2.77002858618004	ENSG00000302589
ENSG00000302601	ENSG00000302601.1	-1.73206204456099	ENSG00000302601
ENSG00000302673	ENSG00000302673.1	-2.17175153638362	ENSG00000302673
ENSG00000302674	ENSG00000302674.1	-1.74702163144263	ENSG00000302674
ENSG00000302691	ENSG00000302691.1	-6.78413389923585	ENSG00000302691
ENSG00000302750	ENSG00000302750.1	-5.6848972768039	ENSG00000302750
ENSG00000302786	ENSG00000302786.1	-5.67086591316057	ENSG00000302786
ENSG00000302794	ENSG00000302794.1	-2.31866434425391	ENSG00000302794
ENSG00000302835	ENSG00000302835.1	-2.03845505812185	ENSG00000302835
ENSG00000302880	ENSG00000302880.1	-1.24935047446805	ENSG00000302880
ENSG00000302904	ENSG00000302904.1	-5.1750312271847	ENSG00000302904
ENSG00000302952	ENSG00000302952.1	-1.61279900820747	ENSG00000302952
ENSG00000303049	ENSG00000303049.1	-1.37793429987302	ENSG00000303049
ENSG00000303057	ENSG00000303057.1	-6.2186140863641	ENSG00000303057
ENSG00000303083	ENSG00000303083.1	-2.54655378079964	ENSG00000303083
ENSG00000303129	ENSG00000303129.1	-1.51086893153113	ENSG00000303129
ENSG00000303157	ENSG00000303157.1	-1.98237763589445	ENSG00000303157
ENSG00000303165	ENSG00000303165.1	-5.33407989898378	ENSG00000303165
ENSG00000303168	ENSG00000303168.1	-4.62064122504018	ENSG00000303168
ENSG00000303179	ENSG00000303179.1	-3.85211666902192	ENSG00000303179
ENSG00000303283	ENSG00000303283.1	-4.60994726703385	ENSG00000303283
ENSG00000303311	ENSG00000303311.1	-3.21302742769468	ENSG00000303311
ENSG00000303324	ENSG00000303324.1	-1.48922445185812	ENSG00000303324
ENSG00000303401	ENSG00000303401.1	-5.29068334490509	ENSG00000303401
ENSG00000303404	ENSG00000303404.1	-2.46272525832878	ENSG00000303404
ENSG00000303413	ENSG00000303413.1	-2.38479200898456	ENSG00000303413
ENSG00000303466	ENSG00000303466.1	-3.09402472442538	ENSG00000303466
ENSG00000303508	ENSG00000303508.1	-3.0896221319012	ENSG00000303508
ENSG00000303511	ENSG00000303511.1	-4.5450837268153	ENSG00000303511
ENSG00000303535	ENSG00000303535.1	-3.43392472322881	ENSG00000303535
ENSG00000303537	ENSG00000303537.1	-1.98260779335851	ENSG00000303537
ENSG00000303543	ENSG00000303543.1	-3.26402021539766	ENSG00000303543
ENSG00000303567	ENSG00000303567.1	-1.68525295318584	ENSG00000303567
ENSG00000303579	ENSG00000303579.1	-2.4182959629609	ENSG00000303579
ENSG00000303601	ENSG00000303601.1	-2.30723745273926	ENSG00000303601
ENSG00000303650	ENSG00000303650.1	-5.45742967077195	ENSG00000303650
ENSG00000303656	ENSG00000303656.1	-1.90589434316693	ENSG00000303656
ENSG00000303691	ENSG00000303691.1	-5.13796760947569	ENSG00000303691
ENSG00000303708	ENSG00000303708.1	-2.16417290928819	ENSG00000303708
ENSG00000303740	ENSG00000303740.1	-2.75522514303656	ENSG00000303740
ENSG00000303747	ENSG00000303747.1	-1.40880950301282	ENSG00000303747
ENSG00000303765	ENSG00000303765.1	-1.14527859478464	ENSG00000303765
ENSG00000303771	ENSG00000303771.1	-2.97753742015793	ENSG00000303771
ENSG00000303777	ENSG00000303777.1	-2.08173047980326	ENSG00000303777
ENSG00000303801	ENSG00000303801.1	-1.27241712864232	ENSG00000303801
ENSG00000303864	ENSG00000303864.1	-2.26858079599863	ENSG00000303864
ENSG00000303886	ENSG00000303886.1	-6.17964489653558	ENSG00000303886
ENSG00000303904	ENSG00000303904.1	-2.57141441373911	ENSG00000303904
ENSG00000303906	ENSG00000303906.1	-1.56541894424334	ENSG00000303906
ENSG00000303952	ENSG00000303952.1	-2.52316824002069	ENSG00000303952
ENSG00000304030	ENSG00000304030.1	-2.88541497902671	ENSG00000304030
ENSG00000304059	ENSG00000304059.1	-1.86093123134919	ENSG00000304059
ENSG00000304082	ENSG00000304082.1	-3.02576059943448	ENSG00000304082
ENSG00000304098	ENSG00000304098.1	-5.29068144202229	ENSG00000304098
ENSG00000304111	ENSG00000304111.1	-3.28324613859884	ENSG00000304111
ENSG00000304119	ENSG00000304119.1	-1.01477952126277	ENSG00000304119
ENSG00000304140	ENSG00000304140.1	-2.08758544009266	ENSG00000304140
ENSG00000304197	ENSG00000304197.1	-2.44827485815172	ENSG00000304197
ENSG00000304283	ENSG00000304283.1	-6.40923685104118	ENSG00000304283
ENSG00000304287	ENSG00000304287.1	-3.05498928278583	ENSG00000304287
ENSG00000304320	ENSG00000304320.1	-5.41666784943221	ENSG00000304320
ENSG00000304348	ENSG00000304348.1	-3.79662550770197	ENSG00000304348
ENSG00000304359	ENSG00000304359.1	-2.10089741594684	ENSG00000304359
ENSG00000304374	ENSG00000304374.1	-2.1913156816146	ENSG00000304374
ENSG00000304393	ENSG00000304393.1	-4.47073887307841	ENSG00000304393
ENSG00000304396	ENSG00000304396.1	-2.31598022351891	ENSG00000304396
ENSG00000304427	ENSG00000304427.1	-7.43130891977592	ENSG00000304427
ENSG00000304436	ENSG00000304436.1	-5.36126096443654	ENSG00000304436
ENSG00000304467	ENSG00000304467.1	-3.03423611563393	ENSG00000304467
ENSG00000304497	ENSG00000304497.1	-1.45823390933462	ENSG00000304497
ENSG00000304564	ENSG00000304564.1	-2.35262471246417	ENSG00000304564
ENSG00000304586	ENSG00000304586.1	-3.73739391323253	ENSG00000304586
ENSG00000304628	ENSG00000304628.1	-1.66153488612644	ENSG00000304628
ENSG00000304640	ENSG00000304640.1	-6.01337832817583	ENSG00000304640
ENSG00000304661	ENSG00000304661.1	-1.83392105569062	ENSG00000304661
ENSG00000304698	ENSG00000304698.1	-2.37870191984813	ENSG00000304698
ENSG00000304751	ENSG00000304751.1	-2.45709554865699	ENSG00000304751
ENSG00000304767	ENSG00000304767.1	-1.47049721646104	ENSG00000304767
ENSG00000304774	ENSG00000304774.1	-6.36567733341872	ENSG00000304774
ENSG00000304861	ENSG00000304861.1	-2.86118394950438	ENSG00000304861
ENSG00000304951	ENSG00000304951.1	-3.71816500991547	ENSG00000304951
ENSG00000304952	ENSG00000304952.1	-4.0115767613155	ENSG00000304952
ENSG00000305009	ENSG00000305009.1	-4.89139418778973	ENSG00000305009
ENSG00000305035	ENSG00000305035.1	-5.00162970536439	ENSG00000305035
ENSG00000305037	ENSG00000305037.1	-4.63198496167291	ENSG00000305037
ENSG00000305155	ENSG00000305155.1	-1.15884860944749	ENSG00000305155
ENSG00000305287	ENSG00000305287.1	-1.60365646230164	ENSG00000305287
ENSG00000305314	ENSG00000305314.1	-2.18726556970983	ENSG00000305314
ENSG00000305317	ENSG00000305317.1	-3.89343745476491	ENSG00000305317
ENSG00000305326	ENSG00000305326.1	-2.68447653664212	ENSG00000305326
ENSG00000305338	ENSG00000305338.1	-1.33890866141499	ENSG00000305338
ENSG00000305352	ENSG00000305352.1	-2.70548737165468	ENSG00000305352
ENSG00000305402	ENSG00000305402.1	-4.10911185327488	ENSG00000305402
ENSG00000305416	ENSG00000305416.1	-2.09742307346671	ENSG00000305416
ENSG00000305433	ENSG00000305433.1	-2.17383279096691	ENSG00000305433
ENSG00000305445	ENSG00000305445.1	-5.67224696150213	ENSG00000305445
ENSG00000305476	ENSG00000305476.1	-5.34147345730357	ENSG00000305476
ENSG00000305493	ENSG00000305493.1	-2.26837901032642	ENSG00000305493
ENSG00000305501	ENSG00000305501.1	-1.79951619256401	ENSG00000305501
ENSG00000305505	ENSG00000305505.1	-3.74392969639369	ENSG00000305505
ENSG00000305513	ENSG00000305513.1	-1.42184755189807	ENSG00000305513
ENSG00000305589	ENSG00000305589.1	-6.02145134261683	ENSG00000305589
ENSG00000305623	ENSG00000305623.1	-1.5858215399485	ENSG00000305623
ENSG00000305672	ENSG00000305672.1	-1.92812582022417	ENSG00000305672
ENSG00000305683	ENSG00000305683.1	-1.76312952783308	ENSG00000305683
ENSG00000305704	ENSG00000305704.1	-3.16190584410553	ENSG00000305704
ENSG00000305721	ENSG00000305721.1	-6.15545772760078	ENSG00000305721
ENSG00000305731	ENSG00000305731.1	-3.31486469753292	ENSG00000305731
ENSG00000305744	ENSG00000305744.1	-3.65619392849448	ENSG00000305744
ENSG00000305749	ENSG00000305749.1	-2.12817084401866	ENSG00000305749
ENSG00000305756	ENSG00000305756.1	-6.23445617037507	ENSG00000305756
ENSG00000305781	ENSG00000305781.1	-3.23440396973874	ENSG00000305781
ENSG00000305805	ENSG00000305805.1	-6.26607167690701	ENSG00000305805
ENSG00000305860	ENSG00000305860.1	-2.00118987373945	ENSG00000305860
ENSG00000305866	ENSG00000305866.1	-3.44131436400661	ENSG00000305866
ENSG00000305873	ENSG00000305873.1	-1.07960789187855	ENSG00000305873
ENSG00000305910	ENSG00000305910.1	-1.53486066258749	ENSG00000305910
ENSG00000305917	ENSG00000305917.1	-2.97545787745391	ENSG00000305917
ENSG00000305937	ENSG00000305937.1	-2.20498675906677	ENSG00000305937
ENSG00000305954	ENSG00000305954.1	-2.05613353594154	ENSG00000305954
ENSG00000305959	ENSG00000305959.1	-1.76386762411275	ENSG00000305959
ENSG00000306030	ENSG00000306030.1	-3.00508490161173	ENSG00000306030
ENSG00000306080	ENSG00000306080.1	-3.45711009020718	ENSG00000306080
ENSG00000306093	ENSG00000306093.1	-1.74249491777993	ENSG00000306093
ENSG00000306233	ENSG00000306233.1	-2.22019908035411	ENSG00000306233
ENSG00000306320	ENSG00000306320.1	-4.54681967310022	ENSG00000306320
ENSG00000306366	ENSG00000306366.1	-7.76049391746533	ENSG00000306366
ENSG00000306444	ENSG00000306444.1	-3.11171266930611	ENSG00000306444
ENSG00000306456	ENSG00000306456.1	-1.15186049289192	ENSG00000306456
ENSG00000306506	ENSG00000306506.1	-1.93952912764707	ENSG00000306506
ENSG00000306516	ENSG00000306516.1	-2.94055716700087	ENSG00000306516
ENSG00000306613	ENSG00000306613.1	-2.46099786393535	ENSG00000306613
ENSG00000306620	ENSG00000306620.1	-2.03949242606165	ENSG00000306620
ENSG00000306637	ENSG00000306637.1	-2.09964704410161	ENSG00000306637
ENSG00000306666	ENSG00000306666.1	-3.22051645276918	ENSG00000306666
ENSG00000306683	ENSG00000306683.1	-2.03632872390751	ENSG00000306683
ENSG00000306752	ENSG00000306752.1	-1.19745865982854	ENSG00000306752
ENSG00000306756	ENSG00000306756.1	-2.20303039315276	ENSG00000306756
ENSG00000306764	ENSG00000306764.1	-1.82681300231546	ENSG00000306764
ENSG00000306786	ENSG00000306786.1	-3.90962650810155	ENSG00000306786
ENSG00000306802	ENSG00000306802.1	-4.11926763329905	ENSG00000306802
ENSG00000306838	ENSG00000306838.1	-7.34657113792841	ENSG00000306838
ENSG00000306851	ENSG00000306851.1	-4.04166581824216	ENSG00000306851
ENSG00000306878	ENSG00000306878.1	-2.96575338272223	ENSG00000306878
ENSG00000307010	ENSG00000307010.1	-3.17528720769318	ENSG00000307010
ENSG00000307014	ENSG00000307014.1	-1.52898951132413	ENSG00000307014
ENSG00000307047	ENSG00000307047.1	-1.78818160499077	ENSG00000307047
ENSG00000307065	ENSG00000307065.1	-4.48372185429069	ENSG00000307065
ENSG00000307120	ENSG00000307120.1	-2.13986116925886	ENSG00000307120
ENSG00000307128	ENSG00000307128.1	-5.4290336271293	ENSG00000307128
ENSG00000307181	ENSG00000307181.1	-1.78493387919976	ENSG00000307181
ENSG00000307218	ENSG00000307218.1	-5.1435974527777	ENSG00000307218
ENSG00000307219	ENSG00000307219.1	-4.85649312732639	ENSG00000307219
ENSG00000307241	ENSG00000307241.1	-3.41524135598489	ENSG00000307241
ENSG00000307289	ENSG00000307289.1	-1.2565139873936	ENSG00000307289
ENSG00000307346	ENSG00000307346.1	-3.01700230461154	ENSG00000307346
ENSG00000307361	ENSG00000307361.1	-2.28147406439191	ENSG00000307361
ENSG00000307407	ENSG00000307407.1	-4.83103603099298	ENSG00000307407
ENSG00000307433	ENSG00000307433.1	-1.69375959765408	ENSG00000307433
ENSG00000307441	ENSG00000307441.1	-1.8609877401991	ENSG00000307441
ENSG00000307459	ENSG00000307459.1	-5.99709816140355	ENSG00000307459
ENSG00000307501	ENSG00000307501.1	-1.96959039716706	ENSG00000307501
ENSG00000307513	ENSG00000307513.1	-5.31121235648568	ENSG00000307513
ENSG00000307534	ENSG00000307534.1	-2.59958430515488	ENSG00000307534
ENSG00000307554	ENSG00000307554.1	-5.32903344431715	ENSG00000307554
ENSG00000307669	ENSG00000307669.1	-1.22301048402558	ENSG00000307669
ENSG00000307673	ENSG00000307673.1	-2.32712713687797	ENSG00000307673
